Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
3686,Global Software Development (MSc),Fulda University Of Applied Sciences,fulda,English,"3 Semesters, 4 Semesters",,"<p><strong>Winter Semester: &nbsp;</strong></p>

<ul>
	<li>German / EU / EEA Nationals With A First University Degree From A German University:<br />
	15 April To 30 September</li>
	<li>Other Nationalities With A First University Degree From A German University:<br />
	15 April To 30 September &nbsp;</li>
	<li>German / EU / EEA Nationals With A First University Degree From A Foreign University:<br />
	1 March To 30 September</li>
	<li>Other Nationalities With A First University Degree From A Foreign University:<br />
	1 March To 31 May &nbsp;</li>
</ul>

<p><strong>Summer Semester: </strong>&nbsp;</p>

<ul>
	<li>German / EU / EEA Nationals With A First University Degree From A German University:<br />
	15 October To 31 March &nbsp;</li>
	<li>Other Nationalities With A First University Degree From A German University:<br />
	15 October To 31 March &nbsp;</li>
	<li>German / EU / EEA Nationals With A First University Degree From A Foreign University:<br />
	1 October To 31 March &nbsp;</li>
	<li>Other Nationalities With A First University Degree From A Foreign University:<br />
	1 October To 1 November</li>
</ul>",FALSE,,Buddy Programme | Tutors | Cultural And Linguistic Preparation | Visa Matters | Pick-Up Service | Welcome Event | Specialist Counselling,Computer Science,,fulda,Schmalkalden,115–145,0.5,57.83,fulda,26
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Aalen,60–70,1,49.4,ulm,129
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Neu-Ulm,2–5,4,0.77,ulm,129
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Nürtingen,50–60 (with transfer),1,54.62,ulm,129
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Reutlingen,60–70 (with transfer),1,58.62,ulm,129
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Riedlingen,50–60,1,47.03,ulm,129
4728,Intelligent Systems (ISY),Ulm University Of Applied Sciences,ulm,English,3 Semesters,Varied,"<p>1 December For The Following Summer Semester<br />
1 June For The Following Winter Semester</p>",FALSE,,Buddy Programme,Computer Science,,ulm,Geislingen an der Steige,30–40,1,27.31,ulm,129
9770,MSc In Advanced Software Technology,Constructor University,bremen,English,4 Semesters,"10,000","<p>Applicants Who Need A Visa To Begin Their Studies In Germany: 2 June 2025</p>

<p>Applicants Who Do Not Need A Visa To Begin Their Studies In Germany: 14 July 2025</p>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Bremerhaven,35–45,1,54.86,bremen,268
9770,MSc In Advanced Software Technology,Constructor University,bremen,English,4 Semesters,"10,000","<p>Applicants Who Need A Visa To Begin Their Studies In Germany: 2 June 2025</p>

<p>Applicants Who Do Not Need A Visa To Begin Their Studies In Germany: 14 July 2025</p>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Oldenburg,27–32,3,40.3,bremen,268
9770,MSc In Advanced Software Technology,Constructor University,bremen,English,4 Semesters,"10,000","<p>Applicants Who Need A Visa To Begin Their Studies In Germany: 2 June 2025</p>

<p>Applicants Who Do Not Need A Visa To Begin Their Studies In Germany: 14 July 2025</p>",FALSE,,Welcome Event | Specialist Counselling | Cultural And Linguistic Preparation | Help With Finding Accommodation,Computer Science,,bremen,Elsfleth,20–25,1,29.41,bremen,268
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Bingen am Rhein,60–70,1,58.63,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Friedberg (Hessen),25–30,2,25.51,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Darmstadt,20–30,2,25.08,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Bad Homburg vor der Höhe,20–30,2,13.73,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Dieburg,40–50,1,26.44,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Mainz,35–45,2,31.76,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Gießen,50–60,1,52.9,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Idstein,50–60,1,31.94,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Weidenbach,90–120,0.5,57.34,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Worms,60–70,1,58.17,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Aschaffenburg,30–40,2,36.21,frankfurt am main,730
9643,Master'S In Applied Data Science (MSc),Frankfurt School Of Finance & Management,frankfurt am main,English,4 Semesters,Varied,<p>30 June For The Following Winter Semester</p>,FALSE,,Welcome Event,Computer Science,,frankfurt am main,Wiesbaden,40–50,2,31.67,frankfurt am main,730
4879,Master'S In Digital Transformation (MDT),Dortmund University Of Applied Sciences And Arts,dortmund,English,4 Semesters,,"<p><strong>Application Deadline:</strong></p>

<p>15 June For The Following Winter Semester</p>

<p><strong>Pre-Application Process:</strong></p>

<p>In Order To Verify Whether You Meet The Requirements For Admission To The Programme Before Submitting Your Application, All Applicants (EU, German, Non-EU) Are Highly Recommended To Submit Their Relevant Documents&nbsp;(Bachelor&#39;s Degree, Bachelor&#39;s Transcript, Language Certificate)&nbsp;for A Pre-Check.&nbsp;We Start With The Pre-Check In April.</p>

<p>After Successfully Passing The Pre-Check, You Will Receive Instructions And A Link To The Online Portal.</p>

<p>Here You Can Find The Link To The Pre-Check Service: <a Href=""https://precheck.go-Study-Europe.de/"">https://precheck.go-Study-Europe.de/</a>.</p>

<p>Please Check:&nbsp;<a Href=""https://www.fh-Dortmund.de/en/studies/application-Enrollment.php"">https://www.fh-Dortmund.de/en/studies/application-Enrollment.php</a>.</p>

<p><strong>Application Process:</strong></p>

<p>We Only Accept Online Applications. You Will Be Guided To The Application Portal After Doing The Pre-Check (described Above).</p>",FALSE,,Specialist Counselling | Visa Matters | Buddy Programme | Welcome Event,Computer Science,,dortmund,Wuppertal,30–40,2,34.27,dortmund,189
4879,Master'S In Digital Transformation (MDT),Dortmund University Of Applied Sciences And Arts,dortmund,English,4 Semesters,,"<p><strong>Application Deadline:</strong></p>

<p>15 June For The Following Winter Semester</p>

<p><strong>Pre-Application Process:</strong></p>

<p>In Order To Verify Whether You Meet The Requirements For Admission To The Programme Before Submitting Your Application, All Applicants (EU, German, Non-EU) Are Highly Recommended To Submit Their Relevant Documents&nbsp;(Bachelor&#39;s Degree, Bachelor&#39;s Transcript, Language Certificate)&nbsp;for A Pre-Check.&nbsp;We Start With The Pre-Check In April.</p>

<p>After Successfully Passing The Pre-Check, You Will Receive Instructions And A Link To The Online Portal.</p>

<p>Here You Can Find The Link To The Pre-Check Service: <a Href=""https://precheck.go-Study-Europe.de/"">https://precheck.go-Study-Europe.de/</a>.</p>

<p>Please Check:&nbsp;<a Href=""https://www.fh-Dortmund.de/en/studies/application-Enrollment.php"">https://www.fh-Dortmund.de/en/studies/application-Enrollment.php</a>.</p>

<p><strong>Application Process:</strong></p>

<p>We Only Accept Online Applications. You Will Be Guided To The Application Portal After Doing The Pre-Check (described Above).</p>",FALSE,,Specialist Counselling | Visa Matters | Buddy Programme | Welcome Event,Computer Science,,dortmund,Bochum,10–15,4,17.43,dortmund,189
4879,Master'S In Digital Transformation (MDT),Dortmund University Of Applied Sciences And Arts,dortmund,English,4 Semesters,,"<p><strong>Application Deadline:</strong></p>

<p>15 June For The Following Winter Semester</p>

<p><strong>Pre-Application Process:</strong></p>

<p>In Order To Verify Whether You Meet The Requirements For Admission To The Programme Before Submitting Your Application, All Applicants (EU, German, Non-EU) Are Highly Recommended To Submit Their Relevant Documents&nbsp;(Bachelor&#39;s Degree, Bachelor&#39;s Transcript, Language Certificate)&nbsp;for A Pre-Check.&nbsp;We Start With The Pre-Check In April.</p>

<p>After Successfully Passing The Pre-Check, You Will Receive Instructions And A Link To The Online Portal.</p>

<p>Here You Can Find The Link To The Pre-Check Service: <a Href=""https://precheck.go-Study-Europe.de/"">https://precheck.go-Study-Europe.de/</a>.</p>

<p>Please Check:&nbsp;<a Href=""https://www.fh-Dortmund.de/en/studies/application-Enrollment.php"">https://www.fh-Dortmund.de/en/studies/application-Enrollment.php</a>.</p>

<p><strong>Application Process:</strong></p>

<p>We Only Accept Online Applications. You Will Be Guided To The Application Portal After Doing The Pre-Check (described Above).</p>",FALSE,,Specialist Counselling | Visa Matters | Buddy Programme | Welcome Event,Computer Science,,dortmund,Gummersbach,90–120,0.5,54.55,dortmund,189
4879,Master'S In Digital Transformation (MDT),Dortmund University Of Applied Sciences And Arts,dortmund,English,4 Semesters,,"<p><strong>Application Deadline:</strong></p>

<p>15 June For The Following Winter Semester</p>

<p><strong>Pre-Application Process:</strong></p>

<p>In Order To Verify Whether You Meet The Requirements For Admission To The Programme Before Submitting Your Application, All Applicants (EU, German, Non-EU) Are Highly Recommended To Submit Their Relevant Documents&nbsp;(Bachelor&#39;s Degree, Bachelor&#39;s Transcript, Language Certificate)&nbsp;for A Pre-Check.&nbsp;We Start With The Pre-Check In April.</p>

<p>After Successfully Passing The Pre-Check, You Will Receive Instructions And A Link To The Online Portal.</p>

<p>Here You Can Find The Link To The Pre-Check Service: <a Href=""https://precheck.go-Study-Europe.de/"">https://precheck.go-Study-Europe.de/</a>.</p>

<p>Please Check:&nbsp;<a Href=""https://www.fh-Dortmund.de/en/studies/application-Enrollment.php"">https://www.fh-Dortmund.de/en/studies/application-Enrollment.php</a>.</p>

<p><strong>Application Process:</strong></p>

<p>We Only Accept Online Applications. You Will Be Guided To The Application Portal After Doing The Pre-Check (described Above).</p>",FALSE,,Specialist Counselling | Visa Matters | Buddy Programme | Welcome Event,Computer Science,,dortmund,Duisburg,40–50,2,49.82,dortmund,189
4879,Master'S In Digital Transformation (MDT),Dortmund University Of Applied Sciences And Arts,dortmund,English,4 Semesters,,"<p><strong>Application Deadline:</strong></p>

<p>15 June For The Following Winter Semester</p>

<p><strong>Pre-Application Process:</strong></p>

<p>In Order To Verify Whether You Meet The Requirements For Admission To The Programme Before Submitting Your Application, All Applicants (EU, German, Non-EU) Are Highly Recommended To Submit Their Relevant Documents&nbsp;(Bachelor&#39;s Degree, Bachelor&#39;s Transcript, Language Certificate)&nbsp;for A Pre-Check.&nbsp;We Start With The Pre-Check In April.</p>

<p>After Successfully Passing The Pre-Check, You Will Receive Instructions And A Link To The Online Portal.</p>

<p>Here You Can Find The Link To The Pre-Check Service: <a Href=""https://precheck.go-Study-Europe.de/"">https://precheck.go-Study-Europe.de/</a>.</p>

<p>Please Check:&nbsp;<a Href=""https://www.fh-Dortmund.de/en/studies/application-Enrollment.php"">https://www.fh-Dortmund.de/en/studies/application-Enrollment.php</a>.</p>

<p><strong>Application Process:</strong></p>

<p>We Only Accept Online Applications. You Will Be Guided To The Application Portal After Doing The Pre-Check (described Above).</p>",FALSE,,Specialist Counselling | Visa Matters | Buddy Programme | Welcome Event,Computer Science,,dortmund,Münster,50–60,2,51.09,dortmund,189
